Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","95","Honduras","5510","Production","289","Sesame seed","2018","2018","tonnes","1300","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","83","Sorghum","2018","2018","tonnes","25000","*","Unofficial figure"
"QCL","Crops and livestock products","95","Honduras","5510","Production","236","Soybeans","2018","2018","tonnes","2180","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","156","Sugar cane","2018","2018","tonnes","5526000","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","546026","","Official data"
"QCL","Crops and livestock products","95","Honduras","5510","Production","122","Sweet potatoes","2018","2018","tonnes","18000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","136","Taro (cocoyam)","2018","2018","tonnes","4700","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","5845","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","388","Tomatoes","2018","2018","tonnes","80000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","70000","F","FAO estimate"
"QCL","Crops and livestock products","95","Honduras","5510","Production","567","Watermelons","2018","2018","tonnes","69252","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","95","Honduras","5510","Production","15","Wheat","2018","2018","tonnes","1250","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","97","Hungary","5510","Production","221","Almonds, with shell","2018","2018","tonnes","110","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","711","Anise, badian, fennel, coriander","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","515","Apples","2018","2018","tonnes","678780","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","526","Apricots","2018","2018","tonnes","14330","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","366","Artichokes","2018","2018","tonnes","30","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","367","Asparagus","2018","2018","tonnes","5740","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","572","Avocados","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","486","Bananas","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","44","Barley","2018","2018","tonnes","1145540","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","176","Beans, dry","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","414","Beans, green","2018","2018","tonnes","15600","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","51","Beer of barley","2018","2018","tonnes","650000","*","Unofficial figure"
"QCL","Crops and livestock products","97","Hungary","5510","Production","558","Berries nes","2018","2018","tonnes","18210","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","552","Blueberries","2018","2018","tonnes","30","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","1810","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","89","Buckwheat","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","53310","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","101","Canary seed","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","426","Carrots and turnips","2018","2018","tonnes","65510","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","265","Castor oil seed","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","20100","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","108","Cereals nes","2018","2018","tonnes","17850","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","531","Cherries","2018","2018","tonnes","12020","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","530","Cherries, sour","2018","2018","tonnes","83570","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","220","Chestnut","2018","2018","tonnes","150","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","191","Chick peas","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","98880","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","329","Cottonseed","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","195","Cow peas, dry","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","29770","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","550","Currants","2018","2018","tonnes","4750","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","990","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","569","Figs","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","773","Flax fibre and tow","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","542","Fruit, pome nes","2018","2018","tonnes","2720","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","541","Fruit, stone nes","2018","2018","tonnes","520","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","406","Garlic","2018","2018","tonnes","7930","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","549","Gooseberries","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","103","Grain, mixed","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","560","Grapes","2018","2018","tonnes","533070","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","225","Hazelnuts, with shell","2018","2018","tonnes","140","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","777","Hemp tow waste","2018","2018","tonnes","130","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","336","Hempseed","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","677","Hops","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","592","Kiwi fruit","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","407","Leeks, other alliaceous vegetables","2018","2018","tonnes","1310","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","497","Lemons and limes","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","201","Lentils","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","8730","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","333","Linseed","2018","2018","tonnes","1400","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","210","Lupins","2018","2018","tonnes","260","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","56","Maize","2018","2018","tonnes","7930560","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","446","Maize, green","2018","2018","tonnes","","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","15240","","Official data"
"QCL","Crops and livestock products","97","Hungary","5510","Production","79","Millet","2018","2018","tonnes","","","Official data"
